"","odds_ratio","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","3.53346700627693e-06","-39.5981217607594","13.3452392651106","0.350461185325925","SOCIO",0.70092237065185
"2","473172.51065628","-166.761004351348",NA,"0.988189378598631","PER3AGG",0.988189378598631
"3","4.37603141721955","0.376887501072066","2.65177384820628","0.00970740617566849","AGE",0.0970740617566849
"4","0.510630707853962","-1.34915980991496","0.0106978151819038","0.0517376934756125","CRY2GG",0.258688467378063
"5","2.16589268009913","-0.408697054077646","2.28046463121134","0.244324773488254","CLOCK3111CC",0.659767415130773
"6","1.39045277556992","-0.849497122211452","1.70146772920323","0.60465264359159","VNTRBB",0.755815804489487
"7","0.789824925689561","-0.883223085952175","0.415685558131088","0.474876445762113","PER2GG",0.755815804489487
"8","0.688768298174249","-1.02629211028638","0.287154620422297","0.263906966052309","CRY1GG",0.659767415130773
"9","1.19607514633272","-3.15712115945896","3.5354019111936","0.90493961991618","PER3BAA",0.988189378598631
"10","0.821382804435617","-0.852650964134562","0.45105562159131","0.552698832742406","VNTRAB",0.755815804489487
