"","odds_ratio","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","2.95380088263161","0.148161277947377","2.04967134427281","0.0237955957541435","AGE",0.428320723574583
"2","8802865.78644544","-138.36479407528",NA,"0.990452758433419","PER3CVNTRTTBB",0.999950020759035
"3","16330250.1092103","-789.589719215107",NA,"0.996650392689399","PER3AGG",0.999950020759035
"4","9631069.39998028","-261.327607856787",NA,"0.993903338470225","PER3AVNTRCGBB",0.999950020759035
"5","9.02193329109775e-09",NA,"787.676853610791","0.996264162666038","PER3BVNTRAGBB",0.999950020759035
"6","0.374050453153339","-3.04842586478164","0.865912726835604","0.29521610564879","CLOCK3111CRY1CCCC",0.759127128811174
"7","17349631.9396694","-789.451605959358",NA,"0.996638180627012","PER2PER3BAGAA",0.999950020759035
"8","0.0345666851884321","-26.0148081512932","18.9221587489965","0.768326712096443","SOCIO",0.999950020759035
"9","1.41972300885012",NA,NA,"0.999950020759035","PER3BCRY2AAAG",0.999950020759035
"10","2.66489945186257e-08",NA,"788.173906661635","0.99648259915859","PER3BCRY2AAAA",0.999950020759035
"11","0.459158942833928","-1.66296865030135","0.103009808616651","0.0811250731247091","PER3CVNTRGGAB",0.486750438748255
"12","2.24454829224388","-0.0467166082034088","1.79101749600387","0.0805896456348413","CLOCK3111CRY2TCAG",0.486750438748255
"13","2.69313532400593","-0.44571443753221","2.92007100195992","0.22543439940263","PER3BCRY1AGCG",0.67630319820789
"14","4344987.41782043","-344.037828920341",NA,"0.99365261905012","PER2VNTRGGBB",0.999950020759035
"15","0.66297774401814","-0.975177632773961","0.157995839384238","0.153957181995532","GENDER",0.67630319820789
"16","17349631.9405686",NA,NA,"0.998059048848619","PER3BPER3CAAGG",0.999950020759035
"17","1.78781349094674","-0.822449972908792","2.48986540060782","0.469212408498045","PER3BCRY2AGAG",0.999950020759035
"18",NA,NA,NA,NA,"PER2PER3AAGGG",NA
"19","0.497476648881631","-1.68426473638726","3.28893820712011","0.190863264633385","CRY2VNTRAGBB",0.67630319820789
