"","odds_ratio","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","6.65244807033582e-08",NA,"103.681041172942","0.989257359941514","PER2CRY1CRY2GGGGGG",0.996236743923266
"2","0.408905049749107","-1.52447267877663","-0.304289089780409","0.00391334073372361","GENDER",0.0782668146744722
"3","1.56827625917258","-0.558771282277625","1.49035361779577","0.386283974704092","PER2PER3ACRY2GGCCAG",0.996236743923266
"4","5.53133420873119e-08",NA,"73.2217372990175","0.986622158154322","PER2CRY1CRY2AAGGAG",0.996236743923266
"5","2.97214573238031","0.00994637046146443","2.22150336522498","0.0521036681489889","PER3ACRY2VNTRCCAGAA",0.347357787659926
"6","433767202340675","-240.363289791721",NA,"0.987232088082925","PER2CRY2VNTRAAAGBB",0.996236743923266
"7","4.90923421083227e-08",NA,"281.00110058443","0.994121134666271","PER3AGG",0.996236743923266
"8","0.699782234312756","-1.67493076588862","0.842366156390876","0.57496417820636","PER2CRY2VNTRGGAGAA",0.996236743923266
"9","0.917078265092894","-1.66120483673345","1.23597012109767","0.903567612730411","PER2CRY1VNTRAAGGAA",0.996236743923266
"10","3.2047485082558","-0.10834145095466","2.483235165136","0.0713759169768772","CRY1CRY2VNTRGGAAAB",0.356879584884386
"11","126982555.887359","-786.453186283373",NA,"0.996236743923266","PER2PER3ACRY1GGCGCC",0.996236743923266
"12","0.434065081801266","-2.1025103555826","0.273752770614858","0.162650111317373","PER2CRY1VNTRAGCGAB",0.650600445269492
"13","5.94870333080507e-08",NA,"278.411676217561","0.99413379894088","PER2PER3AVNTRGGCCBB",0.996236743923266
"14","7.97046193930829e-08",NA,"162.921436633206","0.992455056829718","PER2CRY2VNTRAGAABB",0.996236743923266
"15","88860136.6359821","-420.720055313916",NA,"0.994779789008013","PER3ACRY2VNTRCGAGBB",0.996236743923266
"16","0.655632776075438","-2.38718490831962","1.09592538501703","0.617805703824686","CRY1CRY2VNTRCGAAAB",0.996236743923266
"17","3.68737387643861","0.0819891538415151","2.58755745971117","0.0392789709301527","CRY1CRY2VNTRCCAGAB",0.347357787659926
"18","0.814577826201477","-1.2228466456958","0.748844078350869","0.681144264937516","PER3ACRY2CCAG",0.996236743923266
"19","1.72173100645833","-0.325882559438267","1.43112138514687","0.223458110030537","PER3ACRY1CRY2CCCGAG",0.744860366768457
"20","0.922567929412462","-1.28084056767248","0.975544944527302","0.886500912689027","PER3ACRY1CRY2CCGGGG",0.996236743923266
