"","odds_ratio","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","6.25010224728086e-08",NA,"77.5531636545958","0.98917343862582","PER2CRY1CRY2GGGGGG",0.994117825709401
"2","0.382973289733845","-1.57427054919126","-0.387271909023416","0.00145595839820569","GENDER",0.0145595839820569
"3","1.61285547062196","-0.311434362568075","1.24543018528895","0.225186762304736","PER2PER3ACRY2GGCCAG",0.56296690576184
"4","4.90922274871815e-08",NA,"73.5844042152673","0.986539323332945","PER2CRY1CRY2AAGGAG",0.994117825709401
"5","2.78935289370902","0.18766934706597","1.87630980428317","0.0162777351016585","PER3ACRY2VNTRCCAGAA",0.0813886755082925
"6","405915149039463","-244.08371279864",NA,"0.987402278145737","PER2CRY2VNTRAAAGBB",0.994117825709401
"7","4.86294971616095e-08",NA,"281.082608572331","0.994117825709401","PER3AGG",0.994117825709401
"8","0.813057788085794","-1.34485192229224","0.852494490064529","0.709756933791806","PER2CRY2VNTRGGAGAA",0.994117825709401
"9","0.894196637623555","-1.66187395634458","1.17724843309572","0.872842605910296","PER2CRY1VNTRAAGGAA",0.994117825709401
"10","3.23126049675969","-0.0818807152995585","2.47479782483275","0.0653146548829293","CRY1CRY2VNTRGGAAAB",0.217715516276431
