"","odds_ratio","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","25083677.6277511","-83.7729404358462",NA,"0.992248222030001","PER2CRY2VNTRGGAGAA",0.996569087986596
"2","0.346897382096503","-2.08695141940081","0.0648640495104467","0.050194524273112","PER2CRY1VNTRAGGGAB",0.25097262136556
"3","19712483.4683651","-65.466823496235","536.068873885039","0.992213460488436","PER3AVNTRCGAA",0.996569087986596
"4","1.63285925557763e-13","-47.0567792814564","-14.5710470313613","0.000319343767110764","AGE",0.00319343767110764
"5","33436223.7794925","-81.2620155179879","639.636529934053","0.993298300313686","PER2CRY1AAGG",0.996569087986596
"6","32401205.3641356","-278.882298873602",NA,"0.996069745332365","PER2CRY1CRY2GGGGGG",0.996569087986596
"7","36125167.6131883","-93.7757704261524","719.19266137828","0.994030731386764","CRY1CRY2CCAA",0.996569087986596
"8","0.538721633413508","-1.53551207479126","0.36995180508276","0.198005633765918","PER3ACRY1VNTRCCCGAA",0.660018779219727
"9","8973974.47854522","-288.777262825495",NA,"0.995203254591201","PER2CRY1VNTRGGCCAA",0.996569087986596
"10","38325505.0612749","-345.569684787957",NA,"0.996569087986596","PER2CRY1CRY2AGCCGG",0.996569087986596
