"","odds_ratio","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","10.0184406166774","1.04530812887924","3.65755227099152","0.000414268615132075","AGE",0.00414268615132075
"2","71817774.8277556","-205.37192338476",NA,"0.995701294995109","PER3AVNTRCGAA",0.999103993893403
"3","44269553.6107434","-160.15984986386","758.397882129268","0.995852719257693","PER3BCLOCK3111AGTT",0.999103993893403
"4","69294792.7947961","-129.681703625888","1166.66188445814","0.995853803968776","PER3CVNTRGGAA",0.999103993893403
"5","103876901.051958","-254.15511455178",NA,"0.995769532425064","PER3CCRY1GTGG",0.999103993893403
"6","2.51534203407905","-0.102676009257196","2.14440996028797","0.101317812655056","GENDER",0.50658906327528
"7","114889950.152099","-392.276009656362",NA,"0.997106145773807","CLOCK3111CRY2CCAG",0.999103993893403
"8","18786394.4633332","-434.405821365586",NA,"0.99613994958396","PER2CRY1AAGG",0.999103993893403
"9","2.25344890848363e-09",NA,"3587.73354570177","0.999103993893403","PER3BCRY2AAAA",0.999103993893403
"10","38563404.7232","-357.72371629443",NA,"0.996447571562477","PER2PER3CAATT",0.999103993893403
