"","odds_ratio","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","1.05450733311218e-09",NA,"738.165803832675","0.998307533329993","PER3ACLOCK3111CCCC",0.999730737344891
"2","503810654.479994","-3591.27195420553",NA,"0.999098282947473","PER2VNTRGGBB",0.999730737344891
"3","1798802988.42262","-1809.42678736728",NA,"0.998548774221223","PER3BAA",0.999730737344891
"4","47.5308450807437",NA,NA,"0.999730737344891","PER3BCRY1AGCG",0.999730737344891
"5","6.22180781355655e-14","-466.775934530642","405.314943425907","0.997316883656145","CRY1CRY2CCAA",0.999730737344891
"6","76546472074013616","-1472.65002331351",NA,"0.997275272047893","CRY1VNTRCGBB",0.999730737344891
"7","7.22251287946362","-0.233568944349998","5.48732900931247","0.146060918952519","CRY1VNTRGGAB",0.87429561734767
"8","6.89933449825643e-10",NA,"3590.33915595425","0.999050729741579","CLOCK3111CRY1CCCC",0.999730737344891
"9","4.95124806216816","-0.38672660988209","4.6613612344567","0.174859123469534","CLOCK3111CRY2TTGG",0.87429561734767
"10","6.89933449790444e-10",NA,"3590.33915597784","0.999050729741583","PER2PER3AAACG",0.999730737344891
"11","63.2866644631233",NA,NA,"0.999682426023953","PER3BCRY2AGAG",0.999730737344891
"12","0.166032362197491","-4.90523176324617","0.417081389465165","0.146245198133708","CRY2VNTRAAAB",0.87429561734767
"13","1.99418992677037e-09",NA,"661.127349504383","0.997272873112147","PER3CCRY2GGAA",0.999730737344891
"14","0.139346597621382","-5.18671511359062","0.336907484208661","0.129193787736104","CLOCK3111CRY1TTCC",0.87429561734767
"15","6.89933449811e-10",NA,"3590.33915598577","0.999050729741587","PER3CVNTRGTBB",0.999730737344891
"16","10636207220.4382",NA,NA,"0.999119578435735","PER3AVNTRCGBB",0.999730737344891
"17","2.45055145425141","-1.14486299783722","3.93035366909296","0.445497819024298","PER3CCRY2GTGG",0.999730737344891
"18","210911090.756597","-2317.41365193776",NA,"0.99866691152405","PER3ACLOCK3111CGTC",0.999730737344891
"19","3722901.67801543","-1055.20417651872",NA,"0.998121437406507","PER3BAG",0.999730737344891
"20","23752757.7512242","-1563.94070465037",NA,"0.998564110698063","PER3ACRY1CGGG",0.999730737344891
