"","odds_ratio","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","14.2834237064044","1.4740874728645","3.904270123372","1.33034899462568e-05","AGE",0.000133034899462568
"2","2.62751097381761","-0.0309323634454477","2.15871919515797","0.0782778002489834","GENDER",0.391389001244917
"3","420990.463680749","-283.220751351361",NA,"0.99290038686709","PER3AGG",0.99290038686709
"4","1.99889857259022","-0.703941682855187","2.64166930985825","0.396760699763156","PER3BAG",0.660333287330446
"5","1.69319983791548","-0.425354575698517","1.60926565814486","0.303273326411012","CRY1GG",0.660333287330446
"6","0.606367725534863","-1.39935043650719","0.361326519735725","0.260593944616475","VNTRAB",0.660333287330446
"7","1.53962934268657","-0.54567783831339","1.56393306581852","0.414987461300397","CRY2AA",0.660333287330446
"8","1.40689211799589","-0.809621124073592","1.75539605117267","0.594299958597401","PER2AA",0.660333287330446
"9","0.777007219665542","-1.12546460406128","0.647870067373851","0.573207658361768","CLOCK3111TC",0.660333287330446
"10","0.357045092343134","-3.62383175160172","2.35596673555726","0.474055459371205","PER3BAA",0.660333287330446
