"","odds_ratio","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","4.42971240702643","0.37923957604776","2.66566303931257","0.00944968272288667","AGE",0.13992133844608
"2","70703757.542955","-281.190992622706",NA,"0.995000760637325","CLOCK3111CRY1CCCG",0.998633859480138
"3","99241291.676021","-1174.88777156134",NA,"0.998067986493058","PER2PER3AAACG",0.998633859480138
"4","26262042.407034","-423.21399806289",NA,"0.995965307040308","PER3CVNTRTTBB",0.998633859480138
"5","145643760.780421","-2172.35007026421",NA,"0.998605397948361","PER2PER3BAGAA",0.998633859480138
"6","625111165635659","-1805.76680747867",NA,"0.997682336490229","PER3ACRY1CGCC",0.998633859480138
"7","99241291.6726817","-2173.00989541596",NA,"0.998633859480138","PER3AGG",0.998633859480138
"8","70345349.4917693","-1154.39922509206",NA,"0.998073161283612","PER3AVNTRCGBB",0.998633859480138
"9","0.589787964945476","-1.57062897532343","0.53629658623621","0.320159720679656","PER3CVNTRGGAB",0.998633859480138
"10","1.0042023354735e-09",NA,"2170.71537034177","0.998462767552839","PER3BVNTRAGBB",0.998633859480138
"11","0.305112621059524","-2.18888596017422","-0.207687697808704","0.01749016730576","CRY2VNTRGGAB",0.13992133844608
"12","17930270.6616493","-536.230360838794",NA,"0.996219716658407","CLOCK3111VNTRTCBB",0.998633859480138
"13","4.44832754447313e-09",NA,"2169.96530279144","0.998573193048746","PER3BCRY2AAAA",0.998633859480138
"14","5.52209912759519e-10","-50.2520140525899","6.08993104471018","0.136254760285844","SOCIO",0.726692054857835
"15",NA,NA,NA,NA,"PER2PER3BGGAA",NA
"16","7.93316665972091e-09",NA,NA,"0.995162192627951","PER3ACLOCK3111CGCC",0.998633859480138
"17","21279535.2844748",NA,"463.851937089386","0.996671771680772","CLOCK3111CRY1CCCC",0.998633859480138
"18",NA,NA,NA,NA,"PER3BCLOCK3111AATT",NA
