"","multi_log_odds","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","15129280.4148419","14.2096326709032","18.8546523780521","0.91684518389936","PER2AA",0.999610449487851
"2","0.00109071611696773","-16.9839747647026","1.66280473161756","0.137115612081108","PER2GG",0.264074512156208
"3","2.18548789376321e-18","-897.752568019694","49.7375844174452","0.986479097584885","PER3AGG",0.999610449487851
"4","4.60955666790095e-18","-61.3088396302923","-22.010395209947","3.44966635898126e-05","PER3ACG",0.000896913253335128
"5","0.30989164877014","-819.707262133448","96.2635747047197","0.999610449487851","PER3BAA",0.999610449487851
"6","1.14502802626727e+22","28.6935877262258","78.3403076533212","3.32576260054046e-05","PER3BAG",0.000896913253335128
"7","6857458596049766","19.7768413900013","57.1691492521947","7.81072985655944e-05","PER3CGG",0.00135385984180364
"8","75439058913089.5","15.2291830344648","50.6907104097744","0.000236829185720206","PER3CGT",0.00175930252249296
"9","0.645231520940651","-7.94454694390934","7.010875739923","0.905511536660179","CLOCK3111CC",0.999610449487851
"10","4.02095586384003e-05","-21.5079895847784","-0.344509479699392","0.0580512920778056","CLOCK3111TC",0.125777799501912
"11","2734688445066.51","13.7480274345152","47.2909643932653","0.000714445377237811","CRY1CC",0.00371511596163662
"12","5411.87246413254","-2.41189394547926","21.2279687532878","0.152321476804609","CRY1GG",0.282882742637131
"13","2123308.57846618","4.28816110107736","26.5513164748978","0.00910716188290124","CRY2GG",0.0249248641005718
"14","5.6311768676097e-06","-27.9658133978837","-0.0467138189575321","0.0730923508951175","CRY2AA",0.152032089861844
"15","1.50739157415944e-24","-890.568767153011","42.548953060715","0.981988888024067","VNTRBB",0.999610449487851
"16","0.0609187406362674","-14.0714264098169","6.62050897372616","0.567680158087967","VNTRAB",0.797820762718224
"17","0.000527626725064064","-11.0746084323466","-2.40928005136","0.961950941230853","PER2PER3AAACC",0.999610449487851
"18",NA,NA,NA,NA,"PER2PER3AAACG",NA
"19","0.00248157849895101","-0.53202506281301","13.426554628666","0.163174861253245","PER2PER3AGGCC",0.289088077020434
"20",NA,NA,NA,NA,"PER2PER3AGGCG",NA
"21",NA,NA,NA,NA,"PER2PER3AAGGG",NA
"22",NA,NA,NA,NA,"PER2PER3AAGCG",NA
"23","5.34904925319061e-07","-16.1977010343906","1.83549234156389","0.000375745273616326","PER2PER3BAAGG",0.00244234427850612
"24",NA,NA,NA,NA,"PER2PER3BAAAG",NA
"25","0.0431947290523543","1.40098750303414","10.7989298407502","0.114568883435702","PER2PER3BGGGG",0.229137766871404
"26","639644.634300462","-101.957749999082","1212.33449633208","0.00175769900698071","PER2PER3BGGAA",0.00711521093596164
"27",NA,NA,NA,NA,"PER2PER3BGGAG",NA
"28",NA,NA,NA,NA,"PER2PER3BAGAA",NA
"29",NA,NA,NA,NA,"PER2PER3BAGAG",NA
"30","0.00186876440897339","-45.1907681452974","-9.50622602576246","0.0326804731373903","PER2PER3CAAGG",0.0738862870932302
"31","0.194718451638744","-23.1076111384195","-7.07818377579727","0.627668170587118","PER2PER3CAATT",0.858914338698161
"32",NA,NA,NA,NA,"PER2PER3CAAGT",NA
