"","odds_ratio","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","6.64149337698883e-09",NA,"471.745716537267","0.996010446956415","PER3ACLOCK3111CCCC",0.997761177506522
"2","88827605.2426307","-1310.61001010814",NA,"0.997761177506522","PER2VNTRGGBB",0.997761177506522
"3","88827604.9075842","-705.015821854662",NA,"0.996833831018815","PER3BAA",0.997761177506522
"4","62749434.2653777","-455.670239533763",NA,"0.996063464406061","PER3BCRY1AGCG",0.997761177506522
"5","6.64149337699537e-09",NA,"354.346202589843","0.995393267356334","CRY1CRY2CCAA",0.997761177506522
"6","51884610.1623159","-674.813520217394",NA,"0.996796544497385","CRY1VNTRCGBB",0.997761177506522
"7","7.03636578525028","0.192179244528316","4.89849964574847","0.0725058191289289","CRY1VNTRGGAB",0.56335730652263
"8","6.64149337688661e-09",NA,"1310.08950915922","0.997696624072657","CLOCK3111CRY1CCCC",0.997761177506522
"9","3.71232410488404","-0.147360847379236","3.25300413779398","0.112671461304526","CLOCK3111CRY2TTGG",0.56335730652263
"10","6.64149337688699e-09",NA,"1310.08950915678","0.997696624072653","PER2PER3AAACG",0.997761177506522
