"","odds_ratio","multi_conf25","multi_conf75","multi_p_z","name","multi_adjusted_p"
"1","134714091.412653","-309.611869365997",NA,"0.997439309942286","PER2PER3CGGGT",0.999450000705625
"2","8.17069183508125","0.427284067878516","4.12775988651295","0.0193384895652382","AGE",0.348092812174288
"3","453215672.70225","-818.381095037015",NA,"0.998394322645812","PER3CVNTRTTBB",0.999450000705625
"4","432006022.847917","-465.660848855488",NA,"0.997380690089011","PER3AVNTRCGAA",0.999450000705625
"5","0.121401197601484","-5.21993452618544","0.30242107533376","0.0944022345292537","CLOCK3111CRY2CCGG",0.849620110763283
"6","72277650.0716355","-678.163969899704",NA,"0.997610236418221","PER3CVNTRGGAA",0.999450000705625
"7","18877552.6058701","-686.587039040424",NA,"0.997500544885719","PER3BCLOCK3111AGTT",0.999450000705625
"8","106805182.442937","-709.035783984088",NA,"0.997680992848006","PER2CRY1GGCC",0.999450000705625
"9","234158414.720362","-336.0626510895",NA,"0.99751890774925","PER2CRY1AAGG",0.999450000705625
"10","0.383967702056023","-2.584922533608","0.740938272685682","0.244354628675293","PER2PER3CAAGT",0.999450000705625
"11","147997281.52362","-761.432733932566",NA,"0.997995215578121","PER2PER3CAATT",0.999450000705625
"12","150327267.287797","-1116.03154124479",NA,"0.998275882474844","PER2PER3BAGAG",0.999450000705625
"13","1.51429229734081e-18",NA,"6428.36679992164","0.999208085616866","PER2PER3BGGAA",0.999450000705625
"14","437965842.03556","-687.210097643314",NA,"0.998192180622428","CLOCK3111CRY2CCAG",0.999450000705625
"15","217942368.068328","-815.911128906003",NA,"0.997590277346251","PER3CCRY1GTGG",0.999450000705625
"16",NA,NA,NA,NA,"PER3BCLOCK3111AATT",NA
"17","563997954.134792","-716.956621091731",NA,"0.999450000705625","PER3BCRY1AGGG",0.999450000705625
"18","32229651.4850141","-5935.61552689754",NA,"0.998026031312078","PER3APER3BCCAA",0.999450000705625
"19","512903593.545653","-1406.43849782277",NA,"0.998169345445104","PER2PER3CGGGG",0.999450000705625
